15901	242436
15901	148611
29248	87700
148611	242436
29248	29291
29291	87700
50037	284335
99558	214521
108972	214521
99558	108972
93167	146808
93167	146814
93168	146808
37590	212805
52970	202546
52970	202549
26975	277545
73743	123234
66488	66490
14433	66490
66488	262645
14433	66488
146808	146814
11153	155221
202546	202549
18817	212866
25928	109434
90191	173413
1358	146474
17687	308329
265508	308329
17687	265508
72	255310
107034	121934
18452	294261
18452	294262
294261	294262
15961	56566
15961	300134
15961	300133
15961	80327
15961	214792
15961	300127
56566	300134
56566	300133
56566	300127
300133	300134
300127	300134
300127	300133
1189	12337
56189	56566
61779	61796
56566	262666
83892	153019
100472	115481
100472	100474
100474	115481
18793	56566
18793	300127
56189	300127
262666	300127
73	264539
18793	300134
18793	300133
56189	300133
47593	77223
44521	47593
262666	300133
44521	77223
18793	214792
56189	300134
262666	300134
208504	208506
208503	208506
77885	208506
208503	208504
77885	208504
77885	208503
18793	56189
18793	262666
20744	230191
90597	90598
17995	20744
20744	230190
56189	262666
17995	230190
17995	230191
230190	230191
9115	287070
13035	287070
41254	284077
6211	41254
2887	100201
265246	265247
75095	265247
24616	100201
2887	24616
75095	265246
233000	233001
194262	194263
83892	106090
83892	294156
106090	294156
1358	146475
18284	20612
18284	20673
18284	209893
20612	20673
194261	194262
194261	194263
28766	249236
28766	181587
28766	66002
66002	249236
62000	62002
186832	209861
31123	211184
17062	119045
17062	319587
119045	319587
14040	23212
16540	16541
16540	191619
16541	191619
191618	191619
34396	177700
16540	191618
16541	191618
12288	12290
57178	263331
246570	263331
57178	246570
20719	195886
18581	288352
18581	288355
142339	288355
288352	288355
142339	288352
55464	203105
55464	173932
124386	306132
124386	306133
43048	306133
306132	306133
15675	29286
66488	151412
8843	54509
8843	233010
54509	233010
8877	40659
8877	218912
108003	157708
981	54519
28691	73278
3547	3548
29893	29894
45596	53985
146815	146816
75447	146816
75447	146815
46	301362
45	301362
79221	242278
5066	35619
5065	35619
5065	5066
5066	5489
5065	5489
41841	162337
6458	184174
27356	184174
6458	27356
54403	54404
64392	64393
40025	191507
40851	253953
31658	31660
31658	320036
75918	75919
31660	320036
84725	255439
41841	41842
43408	105596
105596	264531
43408	264531
83201	97900
8877	55617
80598	92290
80598	228469
92290	228469
108003	218403
108003	108004
55464	232550
28412	55464
28412	232550
4713	274049
219613	232583
8877	111210
64393	232569
55411	55464
232977	304310
168638	173932
34445	228825
57415	259781
191264	325389
7286	94023
79808	94023
7286	79808
307814	307816
307815	307816
307814	307815
47994	105269
89829	246541
57415	89829
8103	32189
8103	108003
8103	218403
8877	140334
140334	306856
8877	306856
40480	212741
18799	80327
18799	262666
18799	56566
56566	56567
18799	140842
18799	56567
56567	140842
18793	18799
25470	156972
25470	162563
156972	162563
18793	56567
13035	76032
100432	100434
9115	76032
15814	76032
15817	76032
9115	15814
15814	15817
13035	15817
9115	15817
56567	80327
56567	262666
9115	13035
42568	91681
42267	91681
51250	146083
42267	42568
311069	311070
48938	311070
311068	311070
48938	311069
311068	311069
48938	311068
113424	113425
7736	301361
1172	122800
122800	123609
232473	265199
69331	232473
103751	309216
69331	265199
7736	80849
22529	22574
6468	22574
22530	22574
22529	22530
73826	207391
19029	19043
141494	205377
267358	267359
4564	125312
4561	4564
4561	125312
7404	106113
97903	112249
20662	26195
125795	151644
24124	24125
24124	265234
24125	265234
182967	257414
51453	88564
26334	51453
26334	125244
26334	88564
125244	125245
43048	160634
26035	193956
54674	193956
58245	193956
20671	26184
10614	77170
13308	30134
10846	13308
4968	276104
26221	298502
26221	306823
298502	306823
16915	308833
149734	149735
98760	196509
98760	196510
11408	26184
11408	20671
43696	210893
43696	293815
210893	293815
17222	17223
57280	133997
17222	17224
9054	49269
18534	284615
18534	71221
284604	284615
17223	17224
28967	146377
35878	88491
89128	186981
20571	304957
20571	304958
20571	304956
304957	304958
304956	304957
304956	304958
35876	88491
21294	323850
113418	285532
9054	19075
288855	312956
2553	288855
2553	312956
98232	184327
44864	124713
65760	65761
39313	39314
75674	123308
28792	31804
26222	186913
19243	87248
2832	12477
90878	279462
50005	172549
34286	49521
49521	50842
34286	50842
10832	74438
8026	149176
77343	203113
43918	203113
43918	77343
79748	301239
79748	301240
79748	80758
80758	301239
80758	301240
301239	301240
12421	12423
22205	99834
275269	275299
271094	306783
306783	306824
271094	306824
22270	300241
22271	300241
22270	22271
10601	10602
90908	303908
137808	137809
66757	66758
10602	244957
148099	236342
135736	135737
66	73
181022	221130
19493	19494
66	264539
38366	181022
49193	156591
24991	157565
49193	57362
49193	112904
253	255
255	64895
74720	194581
253	64895
70994	280651
300649	300651
300649	300650
300651	300652
300648	300651
300648	300649
300649	300652
300648	300650
300648	300652
300650	300652
300650	300651
45154	45155
11	191088
643	21286
8845	21286
11	191081
191081	191088
5848	22270
5848	215814
88420	99237
306882	306973
306881	306882
67485	306882
306881	306973
67485	306973
67485	306881
36273	93804
87451	292260
12268	87451
46434	154313
7331	260737
3269	70814
3268	3269
3268	70814
43287	45149
63246	279227
38791	94764
133952	232554
96602	232554
96602	133952
99130	99131
99130	99134
42125	44967
43287	45612
45595	45612
9777	22743
4117	173823
12484	103519
196544	196545
88420	204333
46838	204333
69514	204333
69514	88420
46838	69514
22744	167522
205024	205025
84616	84618
31031	84616
84618	290356
84618	234968
44938	84618
84618	97010
31031	84618
31031	290356
31031	234968
31031	44938
31031	97010
14623	211110
84616	97010
11748	205025
11748	205024
43291	177699
25975	25976
99175	219410
4117	173822
3949	4117
7825	173806
90060	102581
56082	102581
21293	37453
56082	90060
44938	84616
84616	234968
84616	290356
67485	126657
67485	67486
126656	126657
1363	196327
7825	126666
12	1055
11	12
11	1055
44938	290356
44938	234968
44938	97010
1202	114076
39155	114076
97010	290356
97010	234968
234968	290356
76757	241884
85128	103518
12488	196652
196652	196653
12919	61346
12918	12919
12919	61345
12917	12919
12919	135359
66757	313258
47882	196652
47881	196652
12488	47882
47882	196653
12488	47881
12488	196653
47881	196653
61053	61056
61053	275369
61053	275367
61056	275369
61054	61056
61056	275367
275367	275369
12918	135359
12918	145333
61054	275367
61345	61346
12918	61345
12917	61345
61345	135359
12917	12918
12919	145333
12918	61346
12917	61346
61346	135359
61346	145333
47881	47882
6421	124340
15123	94505
215122	312573
74438	291278
10832	291278
273081	273084
215632	215633
30820	215633
30820	215632
47967	215912
47967	55405
67771	251049
9308	120020
9308	70992
70992	120020
61197	75268
61197	104467
75268	104467
60781	173033
41420	104528
23113	176456
12917	135359
12917	145333
60795	302586
135359	145333
61345	145333
2764	275886
2764	80526
2764	275885
80526	275886
275885	275886
80526	275885
88747	133885
133885	325283
201675	201676
12477	13304
88747	325283
71115	71117
12519	13304
76032	309782
140928	140929
140928	140931
913	140928
190834	219156
32471	172550
38793	56237
140929	140931
154317	320328
154317	172134
172134	320328
913	140929
913	140931
911	913
128734	128735
66945	197940
29452	230992
76536	84582
58520	297924
76536	297924
58520	76536
101062	101063
101440	231189
305959	305963
305962	305963
305959	305962
180499	273451
24122	180499
33251	33252
24122	273451
244915	244916
118765	214941
51159	87675
66033	66034
66033	286241
66034	286241
214943	214954
214942	214954
4210	4211
4210	214954
75717	80579
4211	214954
4211	214943
4211	214942
27308	37026
72237	282771
10602	244962
4210	214943
214942	214943
4210	214942
250126	250127
152198	250126
250126	250130
285916	285917
285917	285919
285916	285919
4023	166044
4022	166044
4022	4023
31338	250126
31338	250127
152198	250127
250127	250130
31338	152198
152198	250130
31338	250130
144574	158961
70896	113792
29075	89209
89209	246414
156799	156800
89209	113792
29075	246414
29075	113792
29075	70896
18480	29075
113792	246414
70896	246414
18480	246414
94593	98021
98021	110974
98021	110960
13388	98021
13354	28280
59264	59265
19167	22903
19167	87721
19167	87720
22903	87721
22903	87720
70971	81895
12754	163648
87720	87721
109961	184580
60759	285287
285286	285287
60759	285286
17547	322709
17547	146720
146720	322709
132591	261349
40030	112632
7904	145636
18610	283616
42030	91764
45622	91764
283616	300667
42030	45622
4484	51845
15914	108645
4484	15914
15914	51845
51845	108645
29606	69094
58144	202482
202482	276124
58144	276124
4484	108645
29606	194731
201969	242402
19956	89209
23022	151784
23022	151785
18480	70896
151784	151785
70896	89209
18480	89209
44043	248646
248646	248647
10602	244548
192960	192961
66665	256705
66665	292073
92824	145237
1485	93109
12264	273391
273390	273391
256705	292073
146069	146070
215032	215033
34992	147273
120767	228303
66757	70201
183072	313273
70201	313273
66757	313273
66757	183072
226717	245054
20731	280070
309769	309771
182750	309769
182750	309771
313201	313206
172416	233465
105360	182608
34874	216854
34874	99113
66757	313257
34874	261280
8542	91986
103045	103046
24423	103045
24423	103046
87439	104496
12264	273390
313257	313258
913	133596
191321	191322
203323	203324
28280	214525
13354	214525
94593	110974
94593	110960
93109	244973
93355	108512
169444	203889
4177	4181
205159	219147
28645	205159
28645	219147
1485	244973
21910	21911
21910	21912
21911	21912
207383	207385
51188	51189
51188	51190
51189	51190
51393	56279
4028	10602
4028	10601
4381	305819
70201	183072
216794	263847
13388	110960
13388	110974
110960	110974
101062	268015
119333	200997
19025	19026
73669	301739
272492	272498
272486	272492
272492	272493
153861	286928
153860	286928
7025	70919
7025	152672
46271	99145
153860	153861
68020	99145
7025	99145
6912	99145
70919	99145
99145	152672
6912	46271
65488	92216
36739	65488
55054	272492
74724	272492
75092	272492
48031	272492
6912	68020
6912	7025
6912	70919
70919	152672
74724	272486
46271	152672
68020	152672
6912	152672
68020	70919
55054	272486
70919	313962
55054	272498
74724	272498
75092	272498
48031	272498
272486	272498
272493	272498
46271	70919
63478	94942
1017	161506
1017	324628
24877	166351
17366	298021
298020	298021
48031	55054
48031	74724
48031	75092
132584	209356
38644	209356
91368	209356
38644	132584
91368	132584
38644	91368
68020	313962
46271	68020
7025	68020
48031	272486
48031	272493
36739	92216
7025	130100
7025	46271
74811	74812
91916	131655
4133	102834
102834	194314
4133	194314
218271	241380
75092	272493
272486	272493
222810	296679
12090	222810
12089	222810
89529	233069
26803	232408
74724	272493
5007	59191
39542	39544
170653	242513
170651	170653
55054	272493
39885	125527
39885	284802
39260	125527
39260	284802
75092	272486
26969	214217
12089	12090
12089	296679
12090	296679
17366	298020
1017	154257
17179	154257
1020	154257
3144	30467
72233	138920
72233	138918
70034	274551
138918	138920
55054	75092
17179	289582
55054	74724
138919	138920
264161	264162
264160	264162
264160	264161
9703	62387
62385	62387
140871	255485
35094	255485
35094	140871
21292	84515
14832	21292
261709	295470
51045	115509
9969	51045
9969	115509
74724	75092
100714	212001
14831	21436
14832	21436
14831	14832
138918	138919
24310	184493
60	300422
106958	106959
280637	280638
60	146689
6076	146689
195292	302839
189236	195292
45596	280638
45596	280637
100181	129691
30492	90924
64093	243885
204262	320330
204262	320329
320329	320330
589	28182
106957	106958
106957	106959
17366	30543
18924	64421
64093	264339
589	149064
28182	149064
589	110586
6076	301531
135916	135948
6829	135916
135915	135916
135916	135949
6829	135948
135915	135948
135948	135949
6829	135915
6829	135949
197189	197201
197188	197201
197188	197189
1043	28110
60	6076
60	301531
135915	135949
24738	25332
4630	8040
322608	322783
322608	322823
322783	322823
44714	71045
71045	307088
44714	307088
26222	91657
149709	276442
276442	276443
73335	276442
73335	149709
111607	222009
111607	217723
73335	276443
4312	16986
16986	74026
26222	222798
37485	37487
91657	222798
54602	128270
37487	128270
126791	210598
169153	210598
210598	273776
126791	169153
126791	273776
169153	273776
149709	276443
160875	215923
43738	89614
93244	93245
4139	45476
4139	16167
4139	45496
45476	45496
13700	188226
13700	188227
188226	188227
1812	29745
1812	285704
29745	285704
40317	163646
126903	163646
8229	274780
8228	274780
30917	126903
30917	40317
30917	163646
307873	307874
40317	126903
131825	184097
139145	139146
5897	6307
5897	21417
40846	40848
97366	125601
33230	44780
56279	242557
80930	80934
80934	255678
34203	56174
135132	193120
170651	170652
20391	242513
20391	170651
115180	170651
61366	91664
128974	265060
25875	265060
25875	128974
18695	64430
170651	242513
8790	82213
63511	152680
49193	263782
38306	296695
48799	296695
113298	307873
113298	307874
113298	134687
38306	48799
135949	191323
6829	191323
1133	47068
26549	47068
135916	191323
135948	191323
135915	191323
24738	25004
25003	25004
1020	17179
122962	122963
122961	122963
8977	279002
122961	122962
45089	235973
56174	56176
3423	95438
244566	244567
35324	244567
35324	244566
56176	273552
302215	304184
56176	273555
56176	269613
121068	121069
29820	128852
56176	273553
82836	105270
105270	244192
121244	121248
6991	121248
102963	236115
261879	261881
6991	121244
121095	310297
12443	12444
75105	104725
127868	127870
56674	213158
174477	298887
70034	274550
273553	273555
273552	273555
15280	279512
15280	204592
43624	308432
273552	273553
56674	63917
42322	43614
302214	304199
124444	302214
124444	304199
39257	124828
39257	98930
23915	30254
23915	108664
43614	260054
1853	39257
79748	132771
79748	80793
63917	213158
1853	124828
1853	98930
227987	227988
1211	1297
4239	287557
1211	246591
162833	279505
6307	6770
97565	210912
83717	210960
66757	313064
632	193114
140438	140444
45149	45418
74818	74820
74818	77322
74820	77322
49801	279663
4219	279663
12268	87348
12268	211488
87348	211488
77310	77322
77318	77322
14609	76741
59709	59710
26440	26441
77310	77318
271199	271200
312442	312443
245017	245018
3587	312390
24758	312390
309968	309970
50680	309968
24232	309970
67905	309970
67907	309970
50680	309970
50680	67905
50680	67907
9812	18751
60958	88515
67907	309968
67905	309968
94324	146138
24232	67905
24232	67907
24232	309968
67905	67907
38038	165833
124444	304184
304184	304199
123031	134050
165833	165834
47347	250909
250908	250909
632	141322
47347	250908
10925	286297
10925	115083
35236	35237
35236	35238
949	35237
949	35238
115083	286297
35237	35238
10732	219524
4898	35778
26740	126079
90480	90488
116525	232060
2771	13662
2771	95424
18401	116525
116526	232060
18401	116526
18401	232060
16952	169235
25955	194634
116525	116526
13662	308423
58145	144647
9577	9875
45975	68340
877	322396
35592	35620
19523	117280
9577	209693
9875	209693
24217	26740
24217	126079
24078	24081
24079	24081
24081	172122
24078	24079
55956	263922
55956	64079
1017	17179
1017	1020
30957	292507
36063	271895
14832	84515
14832	21662
21292	21662
21662	84515
13662	95424
686	6032
6032	24038
686	24038
289693	289695
24750	217718
24750	55948
123128	214548
35531	123128
35531	214548
789	232718
20391	20393
20393	170649
20391	170649
37041	108386
37041	49965
12545	94505
49965	108386
34948	35620
34948	35592
39821	130085
39821	39823
39823	130085
210905	260742
101613	210905
232408	232726
64138	232408
64138	232726
31926	33900
66757	313204
10116	215007
63143	268379
39134	268379
268378	268379
39134	63143
63143	268378
39134	268378
173768	173770
173768	173769
173769	173770
118451	220686
21734	108220
108220	167261
21734	167261
273743	273744
29665	57351
57351	87402
102929	177048
83717	143917
12969	126668
97996	126668
4226	126668
12969	97996
4226	12969
4226	97996
4286	4707
264199	264200
129062	267219
201032	267219
129062	201032
1574	94324
203981	203982
29820	129417
29820	129418
129417	129418
97565	279532
31575	285547
4880	154433
221737	221738
154433	155857
4880	155857
16892	194014
63569	313509
63569	285112
32610	32612
5366	66089
7985	7988
66089	313385
66512	83276
5366	83276
83276	313385
66089	83276
5366	66512
66512	313385
66089	66512
5366	313385
7621	245092
8284	9250
5839	8284
44929	139752
110899	267049
202869	267049
14701	267049
110899	202869
14701	110899
124710	202869
14701	202869
188775	313617
5779	40802
9261	86846
40802	86846
250275	269862
144072	250275
144072	269862
153258	153259
153259	153260
313593	313594
313592	313594
313592	313593
53192	53193
53193	54308
153258	153260
11469	284442
1516	225190
11469	188645
188645	284442
5779	86846
247380	247381
66262	247381
66262	247380
31739	38844
38844	38846
21966	28293
28293	111355
21966	111355
29124	29125
97386	223815
89259	223815
89259	97386
221742	280928
148636	148638
148637	148638
148636	148637
163818	188731
163818	163819
15702	107039
41436	41438
41436	41437
41437	41438
44354	190506
6004	79284
6004	6770
6770	79284
11202	11204
5974	6642
8047	111655
192993	252255
192993	252254
192993	252252
192993	192999
192999	252255
192999	252254
192999	252252
75801	159631
252254	252255
252252	252255
252252	252254
8447	146101
63275	240898
63275	113970
63275	63276
122298	122299
63276	240898
113970	240898
8447	11487
63276	113970
107910	156508
1060	157381
786	16447
84689	168823
84689	168820
80340	84689
80340	168822
80340	168823
80340	168820
84689	168822
168822	168823
168820	168822
168820	168823
125266	125267
125265	125266
125266	125268
125265	125267
125265	125268
125267	125268
109699	109700
49528	126644
20608	106842
106842	240933
77972	143012
36134	77972
77972	143011
143011	143012
36134	143011
36134	143012
75477	75478
75476	75478
75476	75477
678	679
110660	298815
88564	125292
15675	125292
15675	88564
141543	141544
677	678
643	678
94612	241933
20608	240933
66549	66551
21421	159631
77975	77976
105994	105996
13824	105996
13824	161684
13824	105994
105996	161684
12354	128209
224868	224869
5435	191369
192287	192288
7319	149589
7277	168894
24875	169280
72800	104773
13980	72800
13980	104773
10802	46545
245906	245907
46545	245906
10802	245906
10802	99298
10802	106202
10802	245907
78796	161864
161864	314690
12774	161589
10697	12774
10697	161589
5421	9777
153087	153090
7251	7424
245253	245254
104727	169333
39875	235285
169300	324815
7192	237250
149411	161672
78376	85152
7263	149540
13825	235285
7589	7590
6737	39732
7240	76710
7240	39891
7240	84614
76710	84614
84614	84843
83489	83909
83909	98457
7313	74072
14739	74072
7313	14739
12630	136760
83489	98457
14739	103361
103361	319490
103361	241748
40963	297425
40968	297425
79243	297425
40963	40968
40963	79243
40968	79243
74072	186897
5462	102037
74117	191493
10697	24550
10697	12648
172827	260796
7240	149388
24905	165322
165322	257101
39792	192492
7123	47392
7250	83295
161684	186986
46582	72682
10802	72682
161684	202071
10802	46582
24905	257101
83267	235285
264343	264344
42634	264343
39792	264343
15793	118339
14888	118339
38241	118339
14888	15793
30081	170856
30081	94392
66116	236857
15793	38241
236857	236863
66116	236863
178218	281906
2752	187416
14888	38241
42056	307756
51618	77419
51618	73037
12975	51618
73037	77419
12975	77419
12975	73037
39157	163848
50229	133620
17021	77466
77466	227064
19114	137893
17525	137893
19114	137909
17525	19114
17525	137909
164869	164879
137893	137909
17977	201760
214960	214961
137909	311652
130334	166535
89763	169455
11468	11470
11469	11470
11470	11471
11470	221077
11468	11469
11468	11471
11468	221077
11469	11471
11469	221077
86552	248935
79325	245101
39792	42634
42634	264344
149369	169306
11471	221077
13824	13825
13825	161684
13824	235285
161684	235285
172805	172827
135854	281204
295096	295097
11568	11678
11678	106191
11678	11679
11678	195738
11568	106191
11568	11679
11568	195738
66632	268812
21754	143399
11679	106191
106191	195738
100593	100594
40864	100593
11679	195738
19052	273343
17021	273343
57596	273343
17021	19052
19052	57596
17021	57596
11693	163033
11693	163030
11693	278210
162080	162100
94801	94809
11693	169898
797	307476
11693	44336
163030	278210
751	93940
751	121842
751	51175
751	131588
44336	163033
44336	163030
163030	169898
169898	278210
163030	163033
751	93941
797	219416
20612	20613
786	797
219416	307476
786	307476
786	219416
24573	168657
24573	168658
168657	168658
6396	68780
751	202697
51175	93940
93941	121842
93940	121842
51175	121842
121842	131588
51175	93941
93941	131588
93940	93941
93940	202697
93941	202697
5957	100595
43180	100595
5957	43180
43994	160373
16001	248619
16001	248618
248619	248896
15677	88388
248618	248619
643	20578
88347	88364
15722	75822
15722	74701
260542	260543
14362	18971
14362	14364
679	20578
677	20578
20578	93409
43994	44409
53901	55502
55502	55503
12820	55503
53901	55503
12820	55502
12820	53901
13308	13309
13309	193785
13308	193785
47488	47489
10420	47488
10420	47489
23891	68955
19792	23891
19792	68955
12551	121214
12551	121213
20562	20563
20562	121215
20562	121212
20562	121213
20562	121214
20562	54942
12551	20562
20563	121214
121214	121215
121212	121214
121213	121214
54942	121214
54942	121215
54942	121212
54942	121213
12551	54942
12551	20563
12551	121215
12551	121212
4300	92488
63110	190780
63110	190781
26325	143383
25527	143383
25527	26325
7929	68521
19792	68521
19791	68521
7929	19791
19791	19792
92488	92495
190780	190781
4300	92495
121212	121213
142411	218962
119014	218962
119014	142411
33052	81371
10772	192806
11254	11288
4960	11288
4960	11254
29109	57937
80138	81214
1793	75268
61671	80908
75268	80908
1793	80908
203102	298035
203102	298036
147839	203102
147839	298035
147839	298036
13356	162088
13451	162088
13356	13451
54942	58736
12551	58736
20563	121215
20563	121212
20563	121213
121212	121215
121213	121215
80307	136966
136965	136966
80307	136965
64406	64407
64407	168195
64404	64407
64406	168195
64404	64406
64404	168195
189279	189280
131277	132386
19866	77193
77193	140782
19866	140782
313834	313835
26325	227433
25527	227433
26325	257006
25527	257006
247611	287430
19791	247611
19791	287430
55378	153860
153860	279623
104466	108607
108239	108240
221540	284917
27484	296393
153861	279623
3787	184182
3132	3787
3132	184182
55378	279623
55378	153861
43627	43628
5489	9876
5489	9875
9875	9876
5065	9876
5065	9875
10954	10955
36644	189962
26306	26325
26306	143383
37166	37168
62889	104905
19206	227330
19205	227330
240873	240875
12187	240875
55522	248521
322818	322819
12187	62981
62981	240873
62981	240875
12187	240873
35013	35014
215923	254188
168717	259651
12939	281496
82637	281496
20231	281496
12939	82637
12939	20231
20231	82637
14994	284784
250573	250574
250572	250574
250572	250573
100808	156203
138618	138629
138629	138633
138627	138629
138628	138629
138629	138630
138629	138631
138629	138632
44245	138629
138617	138630
138616	138630
138618	138630
138630	138633
138627	138630
138628	138630
138630	138631
138630	138632
44245	138630
138617	138631
138616	138631
138618	138631
138631	138633
138616	138629
138627	138631
138617	138629
138632	138633
44245	138633
138617	138627
138616	138627
138618	138627
138627	138633
138627	138628
138627	138632
44245	138627
138617	138628
138616	138628
138618	138628
138628	138633
138628	138631
138628	138632
44245	138628
44245	138631
44245	138632
44245	138618
44245	138617
138631	138632
138617	138632
138616	138632
138618	138632
44245	138616
197576	273057
18285	188184
87396	87397
83831	87396
35953	227764
88563	125292
88563	88564
83831	87397
31133	219979
134852	219979
31133	134852
101474	194026
21635	101474
14688	159483
14687	14688
14687	159483
70516	321054
195832	195835
70516	195832
70516	195835
26010	44336
11693	26010
21635	194026
21634	194026
21634	21635
896	54547
138618	138633
17290	188983
17290	201994
57609	195489
15721	62508
282525	282526
282524	282526
282523	282526
5974	41622
669	5974
669	41622
669	6642
6642	41622
64664	282438
30981	282438
64629	282438
30981	64664
64629	64664
64629	163037
30981	64629
212550	282565
11490	282565
33517	44429
59909	59910
14073	83028
5327	14073
5327	83028
96004	159505
798	96004
798	159505
282522	282526
282524	282525
84874	241845
117780	241845
84874	117780
17709	25462
17709	86366
17709	46193
25462	86366
25462	46193
32284	32285
6099	28385
41875	63179
46193	86366
138617	138618
138616	138618
138617	138633
138616	138633
18681	66659
138616	138617
111504	111505
36240	142437
8103	142437
282523	282525
282522	282525
282523	282524
282522	282524
282522	282523
8103	36240
771	250472
771	44420
44420	250472
777	116230
776	777
777	204441
776	116230
116230	204441
776	204441
76007	160875
14036	300951
111158	111159
7897	273487
62880	63519
63519	121462
62880	121461
62880	121462
121461	121462
111154	111159
38053	101088
15174	323409
57271	57509
20806	20807
3939	73299
111154	111158
119425	128980
1701	31606
3939	108189
21301	21303
21301	21304
21301	21302
21302	21303
21302	21304
21303	21304
85997	310625
8457	8458
30908	112139
58018	112139
260441	261367
30908	260441
112139	260441
58018	261367
30908	58018
30908	261367
112139	261367
37532	62289
62289	175175
37532	175175
35932	194293
112544	112545
168616	220840
56856	204868
12202	77429
24504	250830
174360	174361
17675	43031
41013	114694
141416	199022
3472	199022
3473	199022
145079	199022
3472	141416
3473	141416
141416	145079
16420	151646
289770	289771
25007	243130
25008	243130
25007	25008
4784	252733
212485	252733
62284	62285
98171	215291
3472	145079
114694	274296
37997	37999
77322	206256
30281	207525
16761	207525
3472	3473
3473	145079
41013	274296
8633	8634
4783	212365
203629	203630
14781	20858
20858	50787
14781	50787
58527	300629
19104	300629
19104	58527
5227	207958
5227	17007
5227	17008
64519	72944
64519	317310
72944	317310
4337	124348
4337	295733
1214	93267
17007	207958
17008	207958
17007	17008
174360	174378
174361	174378
58673	159464
58673	159463
823	58673
40890	58673
159463	159464
823	159464
40890	159464
823	159463
40890	159463
823	40890
1905	220386
115141	217638
25947	100951
25947	311967
241222	241223
57335	109983
146705	292045
146705	292044
292044	292045
112530	324025
7595	308613
23214	207574
114403	324051
324051	324052
7543	324051
114403	324052
7543	324052
193933	311935
112527	241236
18191	200115
7551	268098
7551	7552
7551	309004
196718	308613
241223	262985
30908	148640
5769	90701
90701	96024
5769	96024
21302	60317
21304	60317
60316	60317
5769	177508
37958	37960
17443	110469
5756	177507
5769	177507
177507	177508
5756	5769
5756	177508
21302	60316
44431	200722
148632	148633
59902	59903
59902	276484
59902	70832
70832	276484
153180	324481
15522	55243
21304	60316
119815	121021
85317	86402
14927	86347
14927	60553
63362	120415
60378	63362
63362	85201
60378	120415
85201	120415
60378	85201
60542	60544
60542	112365
60544	112365
60553	86347
1905	1907
17443	132879
132879	132884
4692	132879
17443	132884
4692	17443
4692	132884
11754	107118
60553	240858
21304	97947
21302	97947
60318	97947
69618	191088
69618	254579
69617	69618
202579	202581
51292	224397
41881	73454
69617	254579
69617	191088
21304	60318
21302	60318
4038	4822
4037	4038
4038	4039
4037	4822
4037	4039
4039	4822
191088	254579
13394	36614
41836	72791
41828	72791
72791	72808
66117	72791
41836	72808
41836	97173
41828	72808
66117	72808
252435	252436
16248	252435
12058	41208
12466	12595
12467	12595
12466	12467
176350	187830
176350	257059
11090	176350
187830	257059
11090	187830
11090	257059
56133	171815
10553	13959
13957	13958
13957	13959
13957	69246
13956	13957
10552	13957
10553	13957
13958	69246
13959	69246
13956	69246
10552	69246
10553	69246
13956	13958
13956	13959
10552	13956
10553	13956
26271	147400
71726	226671
13958	13959
10552	13958
10553	13958
17021	144114
17021	24122
24122	144114
7155	39842
39842	257997
7155	257997
17021	180499
5976	6412
5976	13133
5976	53213
5976	284133
6412	284133
13133	284133
53213	284133
6412	13133
6412	53213
13133	53213
26800	46373
26800	144114
6368	11362
7471	96466
42705	321835
15960	321835
15960	42705
67553	108361
41025	108361
49983	49984
100135	121249
42922	42923
42923	42924
42922	42924
41251	121222
24651	121222
24651	41251
61879	114789
114789	129017
61878	61879
61879	129017
93409	149721
14648	149721
14648	93409
16510	84885
16510	61465
17346	17377
41836	100503
88533	100503
41836	88533
42785	227252
44201	45712
45712	195675
45712	195676
45712	75851
45712	195674
44201	195675
44201	195676
44201	75851
44201	195674
195675	195676
75851	195675
195674	195675
75851	195676
195674	195676
75851	195674
29025	219253
219211	219253
29025	44383
15488	70195
15488	35789
35789	70195
32788	219253
25763	36193
25763	73390
36193	73390
26240	164608
8049	164608
12444	12919
12444	12918
10552	10553
12444	12917
101919	149603
132989	133011
30204	44877
5976	187662
40240	83672
40009	40240
40009	83672
18640	257275
18640	42032
42032	257275
28830	265816
82209	101495
7277	79220
26249	215116
41096	151571
16847	98946
125271	265426
125271	265427
265426	265427
61597	61598
38589	61597
38589	61598
14746	16630
14746	43031
36992	222880
1866	208032
1866	28642
21184	21185
248098	248099
285500	285502
50787	82578
82578	133424
96637	159988
26030	78568
99658	176302
26029	26030
12837	26029
12837	62899
7527	88364
7527	127025
7526	7527
88364	127025
7526	88364
7526	127025
26033	307599
26033	307598
307598	307599
13947	127585
26541	102963
29025	50357
40962	41596
26240	85598
8049	85598
71946	72755
71945	72755
71944	72755
71945	71946
71944	71946
71944	71945
779	88388
779	15677
12837	26030
117758	237499
117758	117759
43761	43762
90672	153594
60220	66519
40654	48116
15677	40654
24736	52736
52736	261707
15800	52736
24736	261707
15800	24736
280846	280847
12975	136067
12975	31645
12975	168546
31645	136067
136067	168546
15800	261707
8699	49300
184462	184463
130936	264522
87042	195913
67370	160298
19335	67370
19335	160298
11954	97007
26822	66453
2778	225235
175691	175692
69175	99161
69175	240739
99161	240739
44512	114836
96945	271152
57577	57578
228057	228058
228057	228059
228058	228059
57576	211091
57577	211091
57578	211091
57576	57577
57576	57578
225241	225243
105935	175887
185926	195271
185926	195272
30223	185926
195271	195272
31645	168546
1857	172301
30223	195271
30223	195272
234842	234850
59145	59146
879	161756
13993	161756
